id_wikidata	article	subject	previous_title	school	theme	argument	year	exhisting	avg_pv	avg_pv_prev	visits_1520	size	notes	images	references	incipit_size	incipit_on_size	issues	issue_source-needed	issue_clarify	discussion_size	first_edit	days
Q81244	Karl Popper	Filosofia		Superiori	Novecento		???	1	305	276	547613	48236	31	11	30	454	0.94	0	0	0	7548	2004-02-28	5938
Q9353	John Locke	Filosofia		Superiori	Tra seicento e settecento		???	1	283	280	509366	44392	34	6	9	58	0.13	0	0	0	8800	2004-02-19	5947
Q42458	Anassimandro	Filosofia		Superiori	Filosofia nella Grecia classica		???	1	139	149	250153	30092	27	6	15	2	0.01	0	0	1	4755	2004-02-12	5954
Q80612	Anassimene di Mileto	Filosofia		Superiori	Filosofia nella Grecia classica		???	1	55	63	99137	7471	2	1	3	1	0.01	0	0	0	178	2004-02-12	5954
Q9047	Gottfried Wilhelm von Leibniz	Filosofia		Superiori	Tra seicento e settecento		???	1	199	194	358002	50355	39	11	2	1802	3.58	0	0	0	8961	2004-01-05	5992
Q36303	Talete	Filosofia		Superiori	Filosofia nella Grecia classica		???	1	221	203	396537	70771	158	13	6	1441	2.04	0	0	0	48101	2004-01-03	5994
Q9358	Friedrich Nietzsche	Filosofia		Superiori	Tra settecento e ottocento		???	1	1009	868	1813714	163600	106	27	92	3610	2.21	0	0	0	75432	2004-01-01	5996
Q8018	Agostino d'Ippona	Filosofia		Superiori	Patristica		???	1	605	534	1087978	93264	55	21	43	1086	1.16	0	1	0	31645	2003-12-31	5997
Q70991	Ildegarda di Bingen	Filosofia		Superiori	Filosofia nell'età medievale		???	1	132	152	237278	35663	19	7	6	586	1.64	0	0	0	1615	2003-12-31	5997
Q41630	Psicoanalisi	Filosofia		Superiori	Novecento		???	1	311	262	558663	86179	61	5	25	4313	5.00	0	4	0	19941	2003-12-27	6001
Q1290	Blaise Pascal	Filosofia		Superiori	Tra seicento e settecento		???	1	294	248	529070	47641	34	9	9	1611	3.38	0	0	0	41146	2003-09-02	6117
Q159905	Ipparco di Nicea	Filosofia		Superiori	Filosofia e scienza nell'età ellenistica		???	1	33	33	59195	13157	21	2	3	399	3.03	0	0	0	1628	2003-07-27	6154
Q8963	Giovanni Keplero	Filosofia		Superiori	Umanesimo, rinascimento e rifoma		???	1	208	212	374206	23934	16	7	0	962	4.02	0	0	0	4125	2003-05-25	6217
Q15975	Montesquieu	Filosofia		Superiori	Illuminismo		???	1	217	216	389436	37143	13	4	16	83	0.22	0	0	0	5113	2003-04-13	6259
Q10261	Pitagora	Filosofia		Superiori	Filosofia nella Grecia classica		???	1	508	510	913674	41567	78	9	20	744	1.79	0	0	0	36722	2003-02-07	6324
Q182123	Ireneo di Lione	Filosofia		Superiori	Patristica		???	1	44	50	79551	9362	0	3	2	380	4.06	0	0	0	765	2005-07-11	5439
Q184876	Sistema di riferimento	Fisica		Superiori	La velocità		???	1	64	50	115764	1793	0	0	0	1308	72.95	1	0	0	36	2017-01-30	1218
Q3748907	Forza dissipativa	Fisica		Superiori	Il lavoro e l'energia		???	1	15	14	27794	489	0	0	0	415	84.87	1	0	0	36	2009-03-30	4081
Q673166	Campo gravitazionale terrestre	Fisica		Superiori	La gravitazione		???	1	97	105	174796	21958	2	8	0	2274	10.36	1	2	0	3087	2008-10-23	4239
Q1185557	Forza elastica	Fisica		Superiori	Vettori e forze		???	1	102	63	182665	6782	9	0	12	2067	30.48	0	0	0	36	2008-07-02	4352
Q891408	Energia elastica	Fisica		Superiori	Il lavoro e l'energia		???	1	44	37	79435	1522	0	0	0	122	8.02	0	0	0	230	2008-04-09	4436
Q50380212	Galleggiante (fisica)	Fisica		Superiori	Equilibrio dei fluidi		???	1	4	6	7464	986	0	0	0	788	79.92	1	0	0	36	2008-03-06	4470
Q907823	Teoria delle collisioni	Fisica		Superiori	Il lavoro e l'energia		???	1	21	23	37781	2328	0	0	1	804	34.54	0	0	0	59	2007-06-12	4738
Q11438	Solido	Fisica		Superiori	Equilibrio dei fluidi		???	1	68	57	122595	6862	5	5	3	685	9.98	0	0	0	1875	2007-01-03	4898
Q675287	Ingrandimento	Fisica		Superiori	La luce		???	1	24	23	43671	4839	0	1	0	793	16.39	0	0	0	866	2006-12-11	4921
Q81809	Pressione atmosferica	Fisica		Superiori	Equilibrio dei fluidi		???	1	599	585	1076875	11700	9	4	9	518	4.43	1	0	0	5817	2006-12-10	4922
Q7364	Occhio	Fisica		Superiori	La luce		???	1	421	364	756171	49924	8	11	0	809	1.62	0	0	0	12558	2006-11-24	4938
Q217113	Analisi dimensionale	Fisica		Superiori	Le grandezze fisiche		???	1	42	37	74670	31330	4	0	2	682	2.18	0	0	0	2460	2006-10-12	4981
Q1403517	Incertezza di misura	Fisica		Superiori	La misura		???	1	94	98	169075	14784	12	1	4	1929	13.05	0	0	0	1102	2006-10-02	4991
Q117701	Principio dei vasi comunicanti	Fisica		Superiori	Equilibrio dei fluidi		???	1	155	136	278871	7539	1	3	1	333	4.42	2	0	0	3221	2006-08-26	5028
Q48103	Momento meccanico	Fisica		Superiori	Equilibrio dei solidi		???	1	242	217	434296	17114	4	3	0	1305	7.63	0	0	1	731	2006-08-20	5034
Q716915	Equilibrio meccanico	Fisica		Superiori	Equilibrio dei solidi		???	1	35	28	62456	7817	0	1	0	934	11.95	0	0	0	118	2006-08-10	5044
Q829564	Sistema di riferimento non inerziale	Fisica		Superiori	I principi della dinamica e la relatività galileiana		???	1	51	43	92295	4311	0	0	0	392	9.09	0	0	0	36	2006-05-04	5142
Q186300	Accelerazione angolare	Fisica		Superiori	L'accelerazione		???	1	62	50	111638	4063	1	0	1	1291	31.77	0	1	0	522	2006-02-23	5212
Q212126	Interazione apparente	Fisica		Superiori	I principi della dinamica e la relatività galileiana		???	1	5	9	8683	6421	0	0	0	2715	42.28	0	0	0	2513	2006-02-20	5215
Q79782	Moto (fisica)	Fisica		Superiori	La velocità		???	1	87	76	157048	3697	1	3	0	660	17.85	0	0	0	478	2006-01-22	5244
-	Moto rettilineo uniformemente accelerato	Fisica		Superiori	L'accelerazione		???	1	6	6	10990	70	0	0	0	67	95.71	0	0	0	0	2006-01-22	5244
Q38433	Principi della dinamica	Fisica	Principio di inerzia	Superiori	I principi della dinamica e la relatività galileiana		???	1	40	39	71511	172	0	0	0	153	88.95	0	0	0	2971	2006-01-12	5254
Q558066	Campo gravitazionale	Fisica		Superiori	La gravitazione		???	1	74	67	133529	6770	0	1	3	787	11.62	0	0	0	34151	2005-12-17	5280
Q101965	Esperimento	Fisica		Superiori	La misura		???	1	37	36	66362	7100	0	0	0	782	11.01	1	0	0	8184	2005-11-18	5309
Q192788	Corpo rigido	Fisica		Superiori	Equilibrio dei solidi		???	1	57	51	103043	10806	0	0	0	341	3.16	1	0	0	36	2005-10-26	5332
Q12089457	Errore statistico	Fisica		Superiori	La misura		???	1	32	31	57169	2835	0	0	0	829	29.24	1	0	0	36	2005-10-04	5354
Q3057447	Errore assoluto	Fisica		Superiori	La misura		???	1	104	96	186877	5479	0	0	0	724	13.21	1	0	0	2554	2005-10-03	5355
Q865920	Errore relativo	Fisica		Superiori	La misura		???	1	133	135	238314	2203	0	0	0	1782	80.89	0	0	0	36	2005-10-03	5355
Q1056761	Cifra significativa	Fisica		Superiori	La misura		???	1	63	51	113811	4347	0	0	0	863	19.85	1	0	0	785	2005-09-16	5372
Q7783183	Termologia	Fisica		Superiori	La termologia		???	1	16	11	27977	1349	0	1	0	885	65.60	0	0	0	152	2005-09-01	5387
Q165939	Riflessione (fisica)	Fisica		Superiori	La luce		???	1	91	73	163712	6073	0	6	7	1288	21.21	0	0	0	1424	2005-08-22	5397
Q170749	Tensione superficiale	Fisica		Superiori	Grandezze e caratteristiche di un fluido		???	1	196	181	352963	13536	1	6	4	1616	11.94	0	0	0	2913	2005-07-15	5435
Q178733	Forza centrifuga	Fisica		Superiori	I moti nel piano		???	1	200	173	359531	8952	0	1	0	658	7.35	0	0	0	2340	2005-06-29	5451
Q11382	Legge di conservazione dell'energia	Fisica		Superiori	Il lavoro e l'energia		???	1	153	148	275714	9238	3	0	3	546	5.91	1	0	0	8203	2005-06-24	5456
Q38433	Principi della dinamica	Fisica		Superiori	I principi della dinamica e la relatività galileiana		???	1	380	281	682526	34099	9	3	10	1079	3.16	1	0	2	6013	2005-05-19	5492
Q768575	Lente	Fisica		Superiori	La luce		???	1	96	80	172998	14698	4	9	0	438	2.98	0	0	0	2177	2005-05-18	5493
Q128709	Viscosità	Fisica		Superiori	Grandezze e caratteristiche di un fluido		???	1	435	435	780859	38022	14	8	3	2247	5.91	0	0	0	9114	2005-05-14	5497
Q179388	Capacità termica	Fisica		Superiori	La termologia		???	1	215	209	386707	7303	9	0	0	735	10.06	0	0	0	2828	2005-04-07	5534
Q25342	Potenza (fisica)	Fisica		Superiori	Il lavoro e l'energia		???	1	390	296	701626	11783	2	1	0	1452	12.32	1	0	0	1688	2005-03-15	5557
Q313600	Fotocamera	Fisica		Superiori	La luce		???	1	183	179	328842	82224	89	40	15	1584	1.93	0	0	0	28855	2005-02-17	5583
Q192735	Sistema di riferimento inerziale	Fisica		Superiori	I principi della dinamica e la relatività galileiana		???	1	148	145	266778	9583	0	0	1	496	5.18	0	0	0	2202	2005-01-30	5601
Q2481895	Relatività galileiana	Fisica		Superiori	I principi della dinamica e la relatività galileiana		???	1	78	64	139579	8152	0	3	0	909	11.15	1	0	0	1210	2005-01-22	5609
Q219207	Trasformazione galileiana	Fisica		Superiori	I principi della dinamica e la relatività galileiana		???	1	25	23	44206	5053	0	2	0	349	6.91	0	0	0	36	2005-01-22	5609
Q985318	Legge di conservazione del momento angolare	Fisica		Superiori	Il lavoro e l'energia		???	1	79	75	142461	5258	0	1	0	426	8.10	1	0	0	1165	2005-01-14	5617
Q192388	Posizione	Fisica		Superiori	I moti nel piano		???	1	28	30	50688	3737	0	1	0	962	25.74	0	0	0	880	2005-01-09	5622
Q1068091	Punto materiale	Fisica		Superiori	Equilibrio dei solidi		???	1	36	32	64762	5607	0	1	0	841	15.00	0	0	0	1215	2005-01-09	5622
Q190291	Spostamento (cinematica)	Fisica		Superiori	I moti nel piano		???	1	3	4	4511	3496	0	3	0	2759	78.92	1	0	0	36	2005-01-09	5622
Q172881	Forza centripeta	Fisica		Superiori	I moti nel piano		???	1	149	111	267419	5656	5	1	10	1559	27.56	0	0	0	198	2005-01-04	5627
Q161254	Momento angolare	Fisica		Superiori	L'accelerazione		???	1	317	332	570074	16468	13	2	16	1534	9.32	0	0	0	6860	2004-12-31	5631
Q25288	Forza peso	Fisica		Superiori	Vettori e forze		???	1	225	199	403621	7385	6	2	0	564	7.64	0	0	0	42080	2004-12-24	5638
Q178192	Prodotto vettoriale	Fisica		Superiori	Vettori e forze		???	1	269	252	483752	23774	7	3	4	971	4.08	0	0	0	2411	2004-12-21	5641
Q44528	Vettore (matematica)	Fisica		Superiori	Vettori e forze		???	1	203	166	364369	23550	3	7	4	1735	7.37	0	0	0	49941	2004-12-19	5643
Q181404	Principio di Archimede	Fisica		Superiori	Equilibrio dei fluidi		???	1	500	449	898720	19472	6	4	5	358	1.84	1	0	0	8560	2004-12-15	5647
Q181365	Prodotto scalare	Fisica		Superiori	Vettori e forze		???	1	254	251	456003	23244	5	4	6	1218	5.24	0	0	0	6485	2004-12-12	5650
Q2035846	Moto rettilineo	Fisica		Superiori	La velocità		???	1	164	122	295171	15268	6	1	6	1930	12.64	0	0	0	4146	2004-12-04	5658
Q11476	Cinematica	Fisica		Superiori	La velocità		???	1	94	77	169327	13318	10	1	1	382	2.87	0	0	0	7660	2004-11-22	5670
Q181328	Equazione di Bernoulli	Fisica		Superiori	Grandezze e caratteristiche di un fluido		???	1	400	360	719226	11781	5	3	0	632	5.36	1	0	0	1729	2004-11-17	5675
Q102205	Fluido	Fisica		Superiori	Grandezze e caratteristiche di un fluido		???	1	73	66	131526	5007	2	1	3	473	9.45	0	0	0	721	2004-10-04	5719
Q196538	Microscopio	Fisica		Superiori	La luce		???	1	209	194	376290	33812	2	13	22	2139	6.33	0	0	1	19499	2004-10-01	5722
Q210546	Principio di equivalenza	Fisica		Superiori	La gravitazione		???	1	37	31	65644	9723	3	0	1	1777	18.28	1	0	0	5233	2004-09-30	5723
Q11500	Area	Fisica		Superiori	Le grandezze fisiche		???	1	206	203	370231	5425	0	1	0	508	9.36	1	0	0	504	2004-09-26	5727
Q46276	Energia cinetica	Fisica		Superiori	Il lavoro e l'energia		???	1	356	309	639878	13512	1	0	3	530	3.92	0	0	0	3248	2004-09-24	5729
Q2297853	Energia potenziale gravitazionale	Fisica		Superiori	Il lavoro e l'energia		???	1	86	85	154669	7746	0	0	0	281	3.63	0	0	0	22471	2004-09-24	5729
Q14620	Ottica	Fisica		Superiori	La luce		???	1	53	47	95632	10048	2	4	8	613	6.10	0	0	0	1113	2004-09-16	5737
Q11435	Liquido	Fisica		Superiori	Equilibrio dei fluidi		???	1	65	58	117557	3590	1	1	1	112	3.12	0	0	0	539	2004-09-14	5739
Q40164	Leva (fisica)	Fisica		Superiori	Equilibrio dei solidi		0	1	337	245	604726	9116	2	6	3	388	4.26	0	0	0	13246	2004-09-02	5751
Q6485344	Flusso	Fisica		Superiori	Grandezze e caratteristiche di un fluido		???	1	119	123	213574	13422	3	2	8	947	7.06	0	0	0	6297	2004-08-28	5756
Q219142	Notazione scientifica	Fisica		Superiori	Le grandezze fisiche		???	1	130	111	233335	5831	1	0	0	404	6.93	0	0	0	555	2004-08-28	5756
Q216320	Fluidodinamica	Fisica		Superiori	Grandezze e caratteristiche di un fluido		???	1	87	75	155811	12081	0	15	1	595	4.93	0	0	0	36	2004-08-04	5780
Q487756	Calore specifico	Fisica		Superiori	La termologia		???	1	479	414	860166	19214	12	1	5	898	4.67	0	0	0	3348	2004-07-24	5791
Q394	Metrologia	Fisica		Superiori	La misura		???	1	44	41	79052	6957	5	4	1	510	7.33	0	0	0	1970	2004-07-09	5806
Q82580	Attrito	Fisica		Superiori	Vettori e forze		???	1	350	292	629651	22693	8	3	2	687	3.03	0	0	0	6446	2004-06-15	5830
Q2642081	Teorema dell'energia cinetica	Fisica		Superiori	Il lavoro e l'energia		???	1	107	119	192776	14502	9	0	0	587	4.05	0	0	0	7037	2004-06-04	5841
Q11412	Interazione gravitazionale	Fisica		Superiori	La gravitazione		???	1	263	256	472930	31597	14	8	0	1360	4.30	2	0	0	61022	2004-05-24	5852
Q17996169	Radiazione solare	Fisica		Superiori	La luce		???	1	120	121	216007	9175	1	3	0	1394	15.19	1	0	0	754	2004-05-18	5858
Q161462	Piano inclinato	Fisica		Superiori	Equilibrio dei solidi		???	1	89	78	159773	11025	9	4	0	712	6.46	0	0	0	656	2004-05-03	5873
Q20702	Pendolo	Fisica		Superiori	I moti nel piano		???	1	158	134	283102	12369	1	1	0	1213	9.81	0	0	0	159	2004-04-30	5876
Q107715	Grandezza fisica	Fisica		Superiori	Le grandezze fisiche		???	1	194	170	348588	20647	12	0	0	590	2.86	0	0	0	4716	2004-04-15	5891
Q181175	Grandezza scalare	Fisica		Superiori	Vettori e forze		???	1	97	87	174756	3577	5	0	8	719	20.10	0	0	0	2140	2004-04-15	5891
Q44432	Calore	Fisica		Superiori	La termologia		???	1	225	191	404333	13247	4	0	2	491	3.71	1	0	0	30249	2004-04-14	5892
Q190070	Moto armonico	Fisica		Superiori	I moti nel piano		???	1	225	174	404698	19672	3	8	8	1959	9.96	0	0	0	2136	2004-03-15	5922
Q715746	Moto circolare	Fisica		Superiori	L'accelerazione		???	1	147	109	264851	13889	0	3	0	1023	7.37	1	0	0	6157	2004-03-15	5922
Q161635	Velocità angolare	Fisica		Superiori	L'accelerazione		???	1	299	214	536749	6655	1	2	0	1080	16.23	0	0	0	4274	2004-03-14	5923
Q83219	Leggi di Keplero	Fisica		Superiori	La gravitazione		???	1	412	364	739783	11159	1	5	4	700	6.27	0	0	0	7822	2004-03-08	5929
Q29539	Densità	Fisica		Superiori	Le grandezze fisiche		???	1	579	463	1041195	10332	9	0	5	1693	16.39	0	0	0	7062	2004-01-27	5970
Q39297	Volume	Fisica		Superiori	Le grandezze fisiche		1.3	1	202	162	363111	7350	1	8	1	962	13.09	0	0	0	84	2004-01-27	5970
Q185357	Transizione di fase	Fisica		Superiori	La termologia		???	1	66	58	118081	26024	2	3	7	1883	7.24	0	0	0	2742	2004-01-23	5974
Q39552	Pressione	Fisica		Superiori	Equilibrio dei fluidi		???	1	509	384	915049	8935	5	1	1	737	8.25	0	0	0	3232	2004-01-07	5990
Q11402	Forza	Fisica		Superiori	Vettori e forze		???	1	313	239	561694	17223	4	5	1	1414	8.21	0	0	0	3632	2004-01-06	5991
Q42213	Lavoro (fisica)	Fisica		Superiori	Il lavoro e l'energia		???	1	371	307	666183	17687	3	2	2	1475	8.34	0	0	0	20199	2003-12-22	6006
Q11423	Massa (fisica)	Fisica		Superiori	Le grandezze fisiche		0.2	1	341	319	612697	61752	34	9	22	4670	7.56	0	0	0	61476	2003-12-21	6007
Q11466	Temperatura	Fisica		Superiori	La termologia		???	1	344	276	618888	52386	16	5	7	1016	1.94	0	2	0	18757	2003-12-21	6007
Q12457	Sistema internazionale di unità di misura	Fisica		Superiori	Le grandezze fisiche		0.2	1	745	640	1339589	34199	23	3	13	1850	5.41	0	0	0	56033	2003-12-16	6012
Q47574	Unità di misura	Fisica		Superiori	Le grandezze fisiche		0.2	1	332	261	596032	10993	1	1	1	1066	9.70	0	0	0	4833	2003-12-16	6012
Q9128	Luce	Fisica		Superiori	La luce		???	1	293	264	526460	16340	2	4	0	2132	13.05	1	0	0	1828	2003-12-14	6014
Q4213	Telescopio	Fisica		Superiori	La luce		???	1	119	100	213590	24966	5	13	6	1102	4.41	0	0	0	9395	2003-11-15	6043
Q822938	Forza conservativa	Fisica		Superiori	Il lavoro e l'energia		???	1	82	70	147570	4928	0	0	2	1868	37.91	0	0	0	1063	2003-08-29	6121
Q184550	Energia meccanica	Fisica		Superiori	Il lavoro e l'energia		???	1	113	101	202934	10600	1	0	2	485	4.58	1	0	0	1741	2003-08-17	6133
Q2305665	Legge di conservazione della quantità di moto	Fisica		Superiori	Il lavoro e l'energia		???	1	83	73	148520	22250	11	0	0	1163	5.23	0	0	0	6184	2003-08-16	6134
Q2945123	Centro di massa	Fisica		Superiori	Equilibrio dei solidi		???	1	150	128	268695	15009	7	1	11	1331	8.87	0	0	0	32714	2003-07-23	6158
Q41273	Quantità di moto	Fisica		Superiori	I principi della dinamica e la relatività galileiana		???	1	261	250	469864	10504	3	0	13	862	8.21	0	0	0	8847	2003-07-23	6158
Q11376	Accelerazione	Fisica		Superiori	L'accelerazione		???	1	247	226	444284	16862	5	5	6	1059	6.28	0	0	0	4460	2003-04-24	6248
Q11465	Velocità	Fisica		Superiori	La velocità		???	1	216	184	387852	18482	7	2	4	1889	10.22	0	0	0	1731	2003-03-17	6286
Q307	Galileo Galilei	Fisica		Superiori	XVI-XVII secolo	Galileo Galilei	???	1	1633	1497	2933840	181138	211	37	13	8196	4.52	0	0	0	290667	2003-11-06	6052
Q77120	Steppa eurasiatica	Geografia			Asia	Steppa	???	1	14	27	25377	22749	6	12	5	574	2.52	0	0	0	1032	2017-10-09	966
Q3079079	Foresta del Congo	Geografia			Africa	Foresta pluviale bacino del Congo	???	1	15	25	26828	11422	8	3	1	1138	9.96	0	0	0	0	2017-01-11	1237
Q21235336	Regioni d'Italia	Geografia			Penisola italiana	Le regioni italiane	0	1	1075	1326	1932123	33223	8	158	2	1145	3.45	0	0	0	1237	2015-06-08	1820
Q715391	Stati dell'Asia	Geografia			Asia	Geografia politica	???	1	220	196	395724	22374	15	115	0	424	1.90	0	0	0	1175	2015-03-17	1903
Q1987553	Stati del Nord America	Geografia			Americhe	Geografia politica	???	1	90	85	162266	11836	0	46	0	565	4.77	1	0	0	0	2014-07-29	2134
Q912825	Stati dell'America meridionale	Geografia			Americhe		???	1	52	68	93992	5649	0	16	0	267	4.73	1	0	0	0	2014-07-29	2134
Q101420429	Patrimoni dell'umanità d'Italia	Geografia			Penisola italiana	Patrimoni UNESCO in Italia	???	1	66	149	117790	65999	24	130	0	531	0.80	0	0	0	6672	2014-01-03	2341
Q781650	Geografia dell'Africa	Geografia			Africa	Geografia fisica	???	1	155	116	277770	93335	51	37	11	4213	4.51	0	0	0	1170	2012-12-13	2727
Q5055020	Disuguaglianza economica	Geografia			Geografia politica ed economica	Squilibri nello sviluppo	???	1	68	73	122725	57173	52	4	43	1222	2.14	0	4	0	-	2012-07-07	2886
Q228201	Stati dell'Africa	Geografia			Africa	Geografia politica	???	1	350	324	629111	20518	0	73	0	10820	52.73	0	0	0	3037	2011-12-13	3093
Q1569011	Storia dell'urbanistica	Geografia			Geografia fisica	Evoluzione della città	???	1	33	24	59457	32666	19	25	5	579	1.77	0	0	0	-	2011-01-29	3411
Q83356	Convenzione di Schengen	Geografia			Europa	Convenzione di Schengen	???	1	266	195	478847	17725	26	1	0	975	5.50	0	0	0	5584	2010-12-19	3452
Q782287	Stati dell'Oceania	Geografia			Oceania e poli	Geografia politica	???	1	147	88	263965	12472	1	42	1	533	4.27	0	0	0	0	2010-09-18	3544
Q958	Sudan del Sud	Geografia			Africa	Sudan del Sud	???	1	187	207	336584	31306	37	9	3	4061	12.97	0	0	0	19230	2010-03-20	3726
Q2001617	Geografia dell'Asia	Geografia			Asia	Geografia fisica	???	1	109	101	196498	19820	5	3	1	291	1.47	0	0	0	1028	2009-12-27	3809
Q228197	Stati dell'Europa	Geografia			Europa	Stati d’Europa	???	1	926	839	1663733	31666	3	72	0	302	0.95	0	0	0	291	2009-11-13	3853
Q10858537	Scala di riduzione	Geografia			Geografia fisica	Riduzione in scala	???	1	58	128	104940	4370	0	0	0	423	9.68	0	0	0	-	2009-07-16	3973
Q30198	Palude	Geografia			Geografia fisica	Palude	???	1	76	77	135829	3039	0	2	0	278	9.15	0	0	0	-	2009-06-13	4006
Q900636	Europa centro-orientale	Geografia			Europa	Regione centro-orientale	???	1	48	44	86308	1982	2	1	0	1373	69.27	1	0	0	118	2009-03-05	4106
Q753858	Zona di convergenza intertropicale	Geografia			Geografia fisica	fascia intertropicale	???	1	16	17	28108	7340	3	1	0	2181	29.71	0	0	0	-	2008-12-10	4191
Q219060	Stato di Palestina	Geografia			Asia	ANP	???	1	549	608	986873	142722	175	29	24	4233	2.97	0	0	0	30490	2008-11-24	4207
Q3739874	Fascia climatica	Geografia			Geografia fisica	regioni climatiche	???	1	58	57	104775	3899	0	2	0	575	14.75	0	0	0	-	2008-03-27	4449
Q72499	Bacino del Mediterraneo	Geografia			Europa	Regione mediterranea+balcanica	???	1	61	57	109560	3099	0	1	3	358	11.55	1	0	0	380	2008-03-08	4468
Q258	Sudafrica	Geografia			Africa	Sudafrica	???	1	1044	1015	1876764	100052	46	41	7	4422	4.42	1	1	0	15379	2007-12-18	4549
Q148993	Latifoglie	Geografia			Geografia fisica	Latifoglie	???	1	95	89	170818	1202	0	1	0	925	76.96	1	0	0	-	2007-10-28	4600
Q7892	Acqua potabile	Geografia			Geografia politica ed economica	Acqua potabile	???	1	98	79	175823	21049	15	3	4	588	2.79	1	0	0	-	2007-08-30	4659
Q1092661	Brughiera	Geografia			Geografia fisica	Brughiera	???	1	132	115	237233	6832	0	3	1	757	11.08	1	0	0	-	2007-02-09	4861
Q12707	Grandi Pianure	Geografia			Americhe	grandi praterie	???	1	52	57	93919	9147	0	2	8	363	3.97	0	0	0	0	2007-02-03	4867
Q668	India	Geografia			Asia	India	???	1	1424	1350	2558187	139273	145	56	59	6146	4.41	0	0	0	25402	2007-02-02	4868
Q55640	Settore primario	Geografia			Geografia politica ed economica	Settore primario	???	1	195	158	350738	2020	2	1	0	975	48.27	1	0	0	-	2007-01-29	4872
Q55639	Settore secondario	Geografia			Geografia politica ed economica	Settore secondario	???	1	181	160	325433	3290	0	1	0	679	20.64	1	0	0	-	2007-01-29	4872
Q45918	Reddito pro capite	Geografia			Geografia politica ed economica	PIL pro capite	???	1	274	265	492405	4200	0	1	0	303	7.21	0	0	0	-	2007-01-20	4881
Q1006733	Prateria	Geografia			Geografia fisica	Prateria	2	1	92	85	164858	5057	0	1	0	948	18.75	0	0	0	-	2006-12-22	4910
Q184382	Pampa	Geografia			Americhe	Pampa argentina	???	1	58	58	105022	58650	73	10	51	3183	5.43	0	0	0	1226	2006-12-18	4914
Q801	Israele	Geografia			Asia	Israele	???	1	1505	1336	2704378	149516	163	21	6	7508	5.02	2	5	0	72079	2006-12-01	4931
Q35942	Polinesia	Geografia			Oceania e poli	Polinesia	???	1	409	442	734725	7728	0	8	0	1547	20.02	1	0	0	5166	2006-12-01	4931
Q1045	Somalia	Geografia			Africa	Somalia	???	1	407	379	730983	81086	72	35	28	5695	7.02	0	0	0	25481	2006-11-30	4932
Q5456	Ande	Geografia			Americhe	Cordigliera delle Ande	???	1	192	177	345516	25914	5	19	1	2044	7.89	1	0	0	4387	2006-11-29	4933
