id_wikidata	article	subject	first_edit	days	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	all_visits	VdQ	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource	linguistic_versions
Q9312	Immanuel Kant	Filosofia	2004-03-23	6644.0	555	570.0	106172	89130.0	99	99.0	5	5.0	0	37	1735	1.6341408280902687	1783.0	0	0.0	0	0	37493	35264.0	1402427	0	Immanuel Kant	Immanuel Kant	Autore:Immanuel Kant	110.0
Q35865	Inflazione	Diritto e Economia	2004-02-19	6677.0	554	581.0	53230	54276.0	20	20.0	2	2.0	0	4	1724	3.238775126808191	1723.0	3	3.0	2	1	42840	42840.0	1400369	0	Inflation			93.0
Q4850939	Anni di piombo	Storia	2005-07-18	6162.0	553	561.0	67035	67113.0	47	47.0	10	10.0	0	33	1100	1.6409338405310658	1100.0	0	0.0	1	0	59851	57932.0	1398056	0	Years of Lead (Italy)			23.0
Q419	Perù	Geografia	2006-11-26	5666.0	552	564.0	96336	95089.0	88	83.0	51	44.0	0	18	5556	5.767314399601395	5810.0	1	1.0	0	0	36499	36040.0	1395508	0	Peru	Peru		151.0
Q172991	Concilio di Trento	Storia	2004-12-25	6367.0	552	584.0	37373	35892.0	14	14.0	15	14.0	0	10	1458	3.9012121049955852	1118.0	0	0.0	0	0	6970	6929.0	1394129	0	Council of Trent			59.0
Q81809	Pressione atmosferica	Fisica	2006-12-10	5652.0	551	588.0	11786	11888.0	8	9.0	4	4.0	0	9	604	5.1247242491091125	625.0	1	1.0	0	0	6640	5817.0	1393629	0	Atmospheric pressure	Atmospheric pressure		71.0
Q12546	Crociata	Storia	2005-01-21	6340.0	550	571.0	116134	115415.0	146	146.0	29	29.0	0	63	4393	3.782699295641242	4273.0	0	0.0	0	0	83661	83661.0	1389846	0	Crusades			103.0
Q34636	Art Nouveau	Storia dell'arte	2005-02-04	6326.0	550	576.0	40488	40619.0	21	20.0	20	21.0	0	26	1302	3.215767634854772	1301.0	0	0.0	0	0	21541	21541.0	1388999	0	Art Nouveau	Art Nouveau		71.0
Q11573	Metro	Matematica	2003-12-17	6741.0	548	580.0	13063	13061.0	8	8.0	4	4.0	0	3	1483	11.352675495674807	1445.0	0	0.0	0	0	5811	5811.0	1385775	0	Metre			116.0
Q6527	Jean-Jacques Rousseau	Filosofia	2006-11-29	5663.0	546	572.0	189986	152146.0	267	227.0	30	23.0	0	16	4903	2.5807164738454413	4542.0	0	0.0	0	0	35560	32515.0	1378720	0	Jean-Jacques Rousseau	Jean-Jacques Rousseau	Autore:Jean-Jacques Rousseau	104.0
Q38918	Sistema di numerazione romano	Matematica	2004-01-21	6706.0	546	562.0	23020	24943.0	7	7.0	3	3.0	0	0	376	1.633362293657689	379.0	1	0.0	0	0	5845	5710.0	1379839	0	Roman numerals			83.0
Q9121	Atomo	Scienze	2003-04-10	6992.0	546	576.0	29713	30281.0	22	24.0	8	8.0	0	3	1058	3.5607309931679736	1089.0	0	0.0	0	0	1102	1102.0	1380630	0	Atoms	Atom		128.0
Q8413	Costantino I	Storia	2003-12-12	6746.0	544	553.0	102952	102959.0	120	120.0	17	17.0	0	62	3856	3.745434765716062	4002.0	0	0.0	0	0	15518	14807.0	1375315	0	Constantinus I Magnus	Flavius Valerius Constantinus	Autore:Costantino I	95.0
Q8366	Algoritmo	Informatica	2003-09-03	6846.0	544	570.0	30135	29321.0	6	4.0	2	2.0	0	7	2162	7.174381947901112	2105.0	0	0.0	0	0	22131	22131.0	1374676	0	Algorithms			98.0
Q5690	Sparta	Storia	2013-04-18	3331.0	544	565.0	55109	54771.0	44	44.0	9	9.0	0	9	918	1.6657896169409716	871.0	1	1.0	1	0	2578	1853.0	1375950	0	Sparta			77.0
Q7942	Riscaldamento globale	Biologia	2005-08-23	6126.0	540	550.0	130069	125781.0	141	139.0	41	42.0	0	17	2293	1.7629104552199217	2056.0	0	0.0	0	0	13673	2056.0	1365177	0	Global warming			114.0
Q41304	Repubblica di Weimar	Storia	2004-02-05	6691.0	538	547.0	65095	58042.0	41	10.0	10	9.0	0	19	1267	1.9463860511560027	1157.0	1	1.0	1	0	13043	13043.0	1359278	0	Weimar Republic	Weimarer Republik		85.0
Q608613	Caduta dell'Impero romano d'Occidente	Storia	2009-09-01	4656.0	538	551.0	135026	135242.0	118	117.0	16	16.0	0	8	1787	1.323448817264823	1734.0	0	0.0	0	0	7280	7021.0	1358569	0				40.0
Q55643	nan	nan	???		536	???	47432	???	46	???	22	???	0	???	867	1.8278799122954967	???	0	???	0	0	53280	???	1354869	0	Oceania			76.0
Q55643	nan	nan	???		536	???	47432	???	46	???	22	???	0	???	867	1.8278799122954967	???	0	???	0	0	53280	???	1354869	0	Oceania			76.0
Q3685147	Complementi in latino	Grammatica latina	2008-04-16	5159.0	536	568.0	54516	54620.0	11	11.0	0	0.0	0	0	250	0.45858096705554335	250.0	1	1.0	0	0	2251	2251.0	1355560	0				1.0
Q7813	Dichiarazione universale dei diritti umani	Cittadinanza e costituzione	2007-12-03	5294.0	535	530.0	16400	15994.0	13	13.0	3	3.0	0	1	310	1.8902439024390243	343.0	0	0.0	2	0	876	876.0	1351235	0	Universal Declaration of Human Rights		"Dichiarazione Universale dei Diritti dell'Uomo - UNGA	 10 dicembre 1948"	112.0
Q120993	Amedeo Modigliani	Storia dell'arte	2004-04-26	6610.0	534	569.0	71510	71125.0	34	33.0	13	13.0	0	20	2222	3.107257726192141	1972.0	1	0.0	0	0	9489	7961.0	1349928	0	Amedeo Modigliani	Amedeo Modigliani		66.0
Q397	Lingua latina	Grammatica latina	2004-02-26	6670.0	534	547.0	41446	38292.0	33	13.0	5	5.0	0	17	1535	3.703614341552864	1456.0	2	1.0	1	2	20926	20926.0	1348875	0	Latin language	Latin language		136.0
Q1193736	Il Gattopardo	Letteratura italiana	2005-06-21	6189.0	534	523.0	26888	25449.0	10	8.0	3	3.0	0	8	839	3.1203510859863135	840.0	0	0.0	0	0	8158	8158.0	1350636	0	Il Gattopardo			26.0
Q926295	Colonialismo italiano	Storia	2005-12-11	6016.0	533	540.0	99611	93240.0	53	46.0	36	35.0	0	65	4903	4.922147152422925	5136.0	0	0.0	0	0	42126	42126.0	1346325	0	Colonialism of Italy			43.0
Q38193	Arthur Schopenhauer	Filosofia	2004-07-11	6534.0	532	539.0	59028	58086.0	27	26.0	8	8.0	0	108	3909	6.622280951412889	3891.0	0	0.0	0	0	18862	18862.0	1343830	0	Arthur Schopenhauer	Arthur Schopenhauer	Autore:Arthur Schopenhauer	85.0
Q214	Slovacchia	Geografia	2004-04-10	6626.0	532	520.0	41230	41208.0	22	22.0	11	11.0	0	1	4318	10.472956585010914	4272.0	1	1.0	3	0	27764	26992.0	1344851	0	Slovakia	Slovensko		148.0
Q48314	Battaglia di Waterloo	Storia	2005-05-30	6211.0	530	531.0	152941	151921.0	305	303.0	53	54.0	0	20	2977	1.94650224596413	2918.0	0	0.0	0	0	24219	24219.0	1339708	0	Battle of Waterloo			78.0
Q205259	Bronzi di Riace	Storia dell'arte	2005-12-30	5997.0	529	551.0	60678	58429.0	13	11.0	14	13.0	0	51	1073	1.7683509674016942	1077.0	1	1.0	0	1	13848	13848.0	1336522	0	Riace bronzes			27.0
Q9618	Pancreas	Biologia	2005-02-06	6324.0	528	551.0	53197	53283.0	27	28.0	9	9.0	0	12	1671	3.1411545763858864	1672.0	0	0.0	0	0	1614	1614.0	1334160	0	Pancreas	Pancreas		92.0
Q11469	Vetro	Tecnologia	2005-03-21	6281.0	525	565.0	69380	66061.0	43	38.0	24	25.0	0	12	3659	5.273854136638801	3641.0	0	0.0	2	1	20083	20083.0	1327375	0	Glass	Glass		100.0
Q228284	Spedizione dei Mille	Storia	2005-02-07	6323.0	521	529.0	238774	235236.0	224	222.0	59	59.0	0	124	1976	0.8275607897007212	1102.0	1	1.0	0	0	57049	165827.0	1315447	0	Spedizione dei Mille			28.0
Q228	Andorra	Geografia	2004-04-03	6633.0	520	515.0	31415	29165.0	17	13.0	12	13.0	0	0	2427	7.725608785611969	2529.0	0	0.0	0	0	5721	3096.0	1313622	0	Andorra	Andorra		149.0
Q46857	Metodo scientifico	Biologia	2004-02-16	6680.0	519	527.0	61421	61758.0	27	27.0	10	10.0	0	21	2975	4.843620260171603	3181.0	0	0.0	1	0	133068	133068.0	1310887	0	Scientific method			75.0
Q7174	Democrazia	Cittadinanza e costituzione	2003-06-19	6922.0	517	532.0	59345	59181.0	33	33.0	2	2.0	0	50	2080	3.5049288061336252	2076.0	1	1.0	0	1	7635	7635.0	1306083	0	Democracy			128.0
Q35966	Celti	Storia	2004-09-04	6479.0	517	532.0	81307	80851.0	81	80.0	20	20.0	0	15	1926	2.3687997343402167	1968.0	0	0.0	0	0	56738	55956.0	1307265	0	Celts	Celts		79.0
Q3021244	Uno, nessuno e centomila	Letteratura italiana	2006-04-18	5888.0	516	536.0	16964	13018.0	2	2.0	1	1.0	0	0	2242	13.216222589012025	2337.0	1	0.0	0	0	6638	1107.0	1303120	0			"Opera:Uno	 nessuno e centomila"	5.0
Q10288	Partenone	Storia dell'arte	2005-02-05	6325.0	514	532.0	26916	26275.0	12	10.0	19	18.0	0	2	673	2.5003715262297517	682.0	1	1.0	0	0	6343	6343.0	1297864	0	Parthenon	Parthenon		89.0
Q1675084	Emigrazione italiana	Storia	2006-11-19	5673.0	514	540.0	133087	132185.0	111	111.0	37	37.0	0	19	2276	1.710159519712669	2282.0	0	0.0	0	0	25203	22844.0	1299496	0	Italian diaspora		Categoria:Canti dell'emigrazione	14.0
Q9191	Cartesio	Filosofia	2004-03-29	6638.0	512	529.0	109699	94120.0	115	105.0	17	17.0	0	18	1414	1.2889816680188515	389.0	0	0.0	0	0	15416	15416.0	1293818	0	René Descartes	René Descartes	Autore:Cartesio	110.0
Q48235	Stoicismo	Filosofia	2005-04-26	6245.0	512	535.0	40769	39772.0	39	36.0	6	6.0	0	23	2791	6.845887806912114	2792.0	0	0.0	0	0	7804	7804.0	1294701	0	Stoicism			11.0
Q796	Iraq	Geografia	2003-03-28	7005.0	510	504.0	71520	69572.0	73	65.0	6	6.0	0	0	3897	5.448825503355705	3987.0	0	0.0	0	0	10864	9635.0	1289359	0	Iraq	العراق		145.0
Q28567	Maya	Storia	2005-03-24	6278.0	510	522.0	145086	144742.0	304	304.0	43	43.0	0	42	4581	3.157437657665109	4561.0	0	0.0	0	0	6951	6950.0	1287613	0	Maya			89.0
Q8669	Conflitto arabo-israeliano	Storia	2005-11-11	6046.0	508	534.0	111650	110567.0	92	92.0	35	34.0	0	16	4955	4.437975817286162	4850.0	0	0.0	0	0	51885	50205.0	1282914	0	Arab-Israeli conflict			78.0
Q323	Big Bang	Scienze della Terra	2004-04-25	6611.0	507	522.0	119742	113138.0	115	106.0	10	9.0	0	19	2310	1.929147667485093	2340.0	0	0.0	1	0	51166	47180.0	1279947	0	Big Bang			107.0
Q10261	Pitagora	Filosofia	2003-02-07	7054.0	506	516.0	43059	42124.0	81	79.0	9	9.0	0	20	1390	3.2281288464664764	736.0	0	0.0	2	0	37832	37139.0	1278136	0	Pythagoras		Autore:Pitagora	110.0
Q23540	Protestantesimo	Storia	2004-10-06	6447.0	506	525.0	51716	51301.0	58	57.0	9	9.0	0	15	6054	11.706241782040374	5944.0	1	1.0	0	0	39053	39053.0	1279254	0	Protestantism			98.0
Q7310	Nazionalsocialismo	Storia	2003-11-09	6779.0	505	494.0	86165	86175.0	54	56.0	7	7.0	0	47	4188	4.860442174897	4396.0	1	1.0	1	0	91810	91578.0	1275078	0	National Socialism			92.0
Q6512	Søren Kierkegaard	Filosofia	2004-04-14	6622.0	505	533.0	124405	124669.0	67	66.0	11	11.0	0	184	598	0.4806880752381335	596.0	0	0.0	0	0	35865	35865.0	1275832	0	Søren Kierkegaard	Søren Kierkegaard	Autore:Søren Kierkegaard	89.0
Q25328	Antoni Gaudí	Storia dell'arte	2002-04-26	7341.0	504	519.0	44364	44439.0	34	34.0	14	13.0	0	15	283	0.6379046073392841	359.0	0	0.0	0	0	2980	2980.0	1272601	0	Antoni Gaudí	Antoni Gaudí i Cornet		84.0
Q160538	Gian Lorenzo Bernini	Storia dell'arte	2004-04-08	6628.0	504	525.0	59401	59119.0	30	30.0	25	25.0	0	33	704	1.185165232908537	874.0	0	0.0	0	0	5304	5304.0	1272873	0	Gianlorenzo Bernini	Gian Lorenzo Bernini		63.0
Q1410	nan	Geografia	2004-01-14	6713.0	500	511.0	34589	33268.0	16	15.0	19	20.0	0	-	2107	6.091531989938998	2106.0	0	0.0	1	0	4742	4742.0	1264346	0	Gibraltar	Gibraltar		109.0
Q29539	Densità	Fisica	2004-01-27	6700.0	500	548.0	12099	11815.0	9	9.0	3	3.0	0	5	3296	27.24192081990247	3148.0	0	0.0	0	0	7062	7062.0	1264711	0	Density			91.0
Q38768	Scala Richter	Scienze della Terra	2004-11-25	6397.0	499	538.0	12319	11986.0	5	5.0	2	2.0	0	0	361	2.9304326649890413	361.0	1	1.0	0	0	38607	38607.0	1259808	0				81.0
Q83944	Evoluzione umana	Biologia	2007-05-02	5509.0	499	506.0	17713	17568.0	6	6.0	3	3.0	0	7	553	3.1220007903799467	551.0	1	1.0	0	0	14835	14835.0	1261371	0	Human evolution			71.0
Q3975763	Strage di via D'Amelio	Storia	2005-09-20	6098.0	497	466.0	97186	60574.0	113	69.0	8	3.0	0	5	818	0.8416850163603812	895.0	0	0.0	0	0	29646	29646.0	1255026	0				5.0
Q321	Via Lattea	Scienze della Terra	2003-11-10	6778.0	497	509.0	69989	69355.0	75	75.0	16	15.0	0	26	2861	4.087785223392247	2758.0	0	0.0	0	0	19365	15919.0	1254975	0	Milky Way Galaxy	Milky Way		118.0
Q11379	Energia	Scienze	2003-08-17	6863.0	497	524.0	30134	26644.0	19	18.0	9	5.0	0	11	2069	6.865998539855313	2069.0	0	0.0	0	0	120757	117528.0	1255359	0	Energy			118.0
Q12519	Magna Carta	Storia	2005-01-09	6352.0	496	504.0	118887	91856.0	245	191.0	23	13.0	0	66	4620	3.886043049282091	2592.0	0	0.0	0	0	10173	10013.0	1252404	1	Magna Carta	Magna Carta		75.0
Q171	Wiki	Informatica	2004-11-15	6407.0	495	484.0	47009	45974.0	54	55.0	6	6.0	0	11	1333	2.8356272203195134	1327.0	0	0.0	0	0	23587	21570.0	1251304	0	Wiki	Wiki		103.0
Q430	Dinosauria	Storia	2005-01-07	6354.0	495	504.0	157172	156166.0	212	210.0	38	38.0	0	36	4221	2.685592853688952	4218.0	0	0.0	2	0	44691	42743.0	1251104	0	Dinosauria	Dinosauria		113.0
Q58734	Inquinamento	Biologia	2005-03-21	6281.0	494	521.0	61585	61610.0	34	34.0	3	3.0	0	1	428	0.694974425590647	427.0	1	1.0	0	0	7601	7601.0	1248345	0	Pollution	Pollution		92.0
Q221	Macedonia del Nord	Geografia	2003-05-21	6951.0	494	297.0	51128	50015.0	48	47.0	18	18.0	0	0	6526	12.764043185729932	6587.0	1	1.0	5	0	58540	58540.0	1248090	0	North Macedonia	Северна Македонија		145.0
Q83038	Salvatore Quasimodo	Letteratura italiana	2003-04-25	6977.0	494	512.0	41260	39102.0	33	32.0	7	7.0	0	0	884	2.142510906446922	912.0	2	2.0	0	0	21668	21550.0	1248178	0	Salvatore Quasimodo		Autore:Salvatore Quasimodo	68.0
Q1618027	Rosso Malpelo	Letteratura italiana	2006-03-28	5909.0	493	510.0	8212	7597.0	3	3.0	2	1.0	0	6	451	5.49196298100341	317.0	0	0.0	0	0	1364	564.0	1245722	0				4.0
Q17167	Repubblica romana	Storia	2003-08-01	6879.0	493	506.0	170960	171538.0	221	221.0	57	59.0	0	73	3335	1.9507487131492747	3067.0	0	0.0	0	0	34969	34969.0	1246454	0	Roman Republic			82.0
Q8739	Archimede	Filosofia	2004-12-06	6386.0	492	498.0	79757	79155.0	104	104.0	23	23.0	0	23	1735	2.1753576488584074	1664.0	0	0.0	0	0	21645	20126.0	1244311	1	Archimedes		Autore:Archimede	116.0
Q26388	Fasi lunari	Scienze della Terra	2006-11-21	5671.0	490	520.0	9057	8754.0	3	3.0	4	4.0	0	2	598	6.602627801700343	597.0	0	0.0	0	0	4443	4443.0	1239315	0	Lunar phases			66.0
Q317142	Leonardo Sciascia	Letteratura italiana	2005-06-05	6205.0	489	500.0	96956	96937.0	55	55.0	14	13.0	0	67	1164	1.2005445769214902	1232.0	1	1.0	2	0	11980	11980.0	1236125	0	Leonardo Sciascia	Leonardo Sciascia	Autore:Leonardo Sciascia	32.0
Q37748	Cromosoma	Biologia	2003-07-29	6882.0	489	531.0	17376	17377.0	2	2.0	6	6.0	0	0	1789	10.295810313075506	1789.0	1	1.0	0	0	2780	2780.0	1236721	0	Chromosomes			91.0
Q3602853	A Zacinto	Letteratura italiana	2007-04-23	5518.0	488	470.0	12159	12250.0	5	5.0	2	2.0	0	1	849	6.9824821120157905	858.0	0	0.0	0	0	3065	3065.0	1232152	0				3.0
Q124354	Bauhaus	Storia dell'arte	2004-05-17	6589.0	487	510.0	96952	97866.0	183	183.0	51	51.0	0	34	1348	1.390378744120802	1479.0	0	0.0	0	0	10088	10088.0	1229921	0	Bauhaus	Bauhaus		72.0
Q2604547	Presa di Roma	Storia	2006-12-10	5652.0	486	499.0	67202	67510.0	53	53.0	14	14.0	0	11	933	1.3883515371566322	972.0	0	0.0	1	0	31265	30564.0	1229195	0	Capture of Rome			23.0
Q38066	Esistenzialismo	Filosofia	2004-04-13	6623.0	486	513.0	46940	46504.0	26	26.0	8	8.0	0	8	2500	5.325948018747337	2480.0	0	0.0	0	0	12130	12130.0	1227704	0				83.0
Q6034	Dadaismo	Storia dell'arte	2005-02-10	6320.0	484	503.0	40898	40518.0	6	6.0	2	2.0	0	18	1024	2.503789916377329	1024.0	1	1.0	0	0	2382	2382.0	1223043	0	Dada			74.0
Q598854	Statuto albertino	Storia	2004-11-26	6396.0	482	505.0	31236	22834.0	11	11.0	6	6.0	0	0	1161	3.716865155589704	1160.0	2	1.0	0	1	1623	1443.0	1216763	0	Statuto Albertino		"Italia	 Regno - Statuto albertino"	72.0
Q1048468	Fenici	Storia	2004-07-22	6523.0	482	495.0	64836	64215.0	26	20.0	17	16.0	0	11	3350	5.166882596088593	2364.0	0	1.0	0	0	20755	15229.0	1218604	0	Phoenicia			35.0
Q191	Estonia	Geografia	2003-04-25	6977.0	481	460.0	95103	90487.0	77	77.0	33	33.0	0	1	4688	4.9293923430386	4422.0	5	5.0	3	2	32762	32010.0	1215210	0	Estonia	Eesti		157.0
Q11698	Costituzione degli Stati Uniti d'America	Storia	2004-04-19	6617.0	479	497.0	33889	45544.0	14	12.0	7	7.0	0	13	3114	9.18882233173006	2774.0	0	0.0	0	0	6252	6252.0	1210138	0	United States Constitution	United States Constitution	Costituzione degli Stati Uniti d'America	74.0
Q80034	Genocidio armeno	Storia	2004-07-15	6530.0	478	494.0	70020	68202.0	120	123.0	8	8.0	0	50	2192	3.130534133104827	3352.0	0	0.0	0	0	41773	39231.0	1207402	0	Armenian Genocide	Հայոց Ցեղասպանութիւն		78.0
Q181404	Principio di Archimede	Fisica	2004-12-15	6377.0	476	498.0	20342	20562.0	11	11.0	4	4.0	0	5	671	3.298594041883787	459.0	1	1.0	0	0	8560	8560.0	1203624	0	Archimedes' principle			67.0
Q550383	Alfabeto italiano	Grammatica italiana	2005-03-30	6272.0	474	469.0	42869	42082.0	35	33.0	2	1.0	0	4	1478	3.4477127994588166	1450.0	1	1.0	0	0	54207	52890.0	1197896	0	Italian alphabet			19.0
Q623	Carbonio	Chimica	2003-08-18	6862.0	474	499.0	44836	43858.0	29	28.0	9	10.0	0	4	3653	8.147470782406995	3478.0	0	0.0	0	0	16326	15547.0	1198823	0	Carbon	Carbon		128.0
Q8458	Diritti umani	Diritto e Economia	2003-12-13	6745.0	472	480.0	40744	39827.0	16	14.0	1	1.0	0	2	837	2.0542902022383664	881.0	1	1.0	0	0	7537	7537.0	1191806	0	Human rights			105.0
Q764	Fungi	Biologia	2004-07-23	6522.0	467	488.0	35349	35132.0	14	14.0	13	13.0	0	7	1341	3.7936009505219386	1455.0	0	0.0	0	0	5384	5384.0	1179084	0	Fungi	Fungi	"D.P.R. 14 luglio 1995	 n. 376 - Regolamento concernente la disciplina della raccolta e della commercializzazione dei funghi epigei freschi e conservati"	115.0
Q5300	CPU	Informatica	2004-06-01	6574.0	467	488.0	29339	29178.0	5	5.0	4	4.0	0	1	1021	3.4800095436108935	1680.0	1	1.0	0	0	12509	12509.0	1179040	0	Microprocessors			85.0
Q11358	Glucidi	Biologia	2003-08-16	6864.0	466	512.0	22402	22072.0	3	3.0	6	6.0	0	2	695	3.102401571288278	695.0	1	1.0	0	0	4347	3548.0	1177598	0	Carbohydrates			101.0
Q542036	Dolce stil novo	Letteratura italiana	2006-12-12	5650.0	466	489.0	12623	12691.0	4	4.0	0	0.0	0	0	1181	9.355937574269191	1231.0	0	0.0	0	0	11121	11121.0	1177401	0				26.0
Q7275	Stato	Cittadinanza e costituzione	2004-09-09	6474.0	465	481.0	24578	17925.0	27	14.0	1	1.0	0	9	2639	10.737244690373505	431.0	0	0.0	2	0	117115	110839.0	1173979	0	States			107.0
Q37693	Paul Gauguin	Storia dell'arte	2003-12-03	6755.0	465	483.0	89347	89473.0	41	41.0	28	28.0	0	9	1166	1.3050242313675893	1164.0	0	0.0	0	0	1688	1193.0	1175983	0	Paul Gauguin	Paul Gauguin		85.0
Q14763008	Mitosi	Biologia	2006-11-22	5670.0	462	496.0	10881	10876.0	0	0.0	11	11.0	0	2	665	6.11157062769966	695.0	0	0.0	0	0	10923	10923.0	1168147	0	Mitosis	Mitosis		72.0
Q81329802	Decreto-legge	Diritto e Economia	2004-06-30	6545.0	462	477.0	19019	19039.0	20	20.0	0	0.0	0	5	1372	7.213838792786161	1374.0	0	0.0	0	0	3406	3406.0	1166539	0				1.0
Q131015	Positivismo	Filosofia	2006-03-08	5929.0	462	482.0	25151	25164.0	20	20.0	4	4.0	0	6	1391	5.5305952049620295	1391.0	0	0.0	0	0	7085	7085.0	1168434	0	Positivism			68.0
Q6206	Capitalismo	Storia	2006-05-09	5867.0	461	452.0	43200	42588.0	12	10.0	0	0.0	0	16	1202	2.7824074074074074	1202.0	1	1.0	0	0	30931	30931.0	1164164	0	Capitalism			103.0
Q262	Algeria	Geografia	2006-11-28	5664.0	460	453.0	38238	37687.0	18	16.0	18	18.0	0	7	3693	9.657931900203986	3685.0	1	0.0	0	0	24866	24086.0	1163493	0	Algeria	Algeria - Algérie - الجزائر		154.0
Q948	Tunisia	Geografia	2005-04-05	6266.0	460	465.0	51025	47153.0	33	25.0	14	14.0	0	2	2912	5.707006369426751	2847.0	0	0.0	1	0	5717	5389.0	1163079	0	Tunisia	تونس		149.0
Q165534	Carlo Goldoni	Letteratura italiana	2003-06-16	6925.0	460	478.0	86707	86386.0	17	16.0	9	9.0	0	26	128	0.1476236059372369	128.0	2	2.0	1	0	41811	40887.0	1162298	0	Carlo Goldoni	Carlo Goldoni	Autore:Carlo Goldoni	57.0
Q16399	Tiroide	Biologia	2006-12-21	5641.0	459	504.0	101143	102126.0	129	129.0	21	21.0	0	23	2770	2.738696696756078	2757.0	0	0.0	0	0	5660	5660.0	1159211	0	Thyroid			82.0
Q11367	Lipidi	Biologia	2004-07-25	6520.0	459	493.0	22654	22557.0	2	2.0	1	1.0	0	7	1520	6.709631853094376	1520.0	1	1.0	0	0	2434	2434.0	1159817	0	Lipids			88.0
Q11135	Indirizzo IP	Informatica	2004-08-08	6506.0	459	479.0	17423	16883.0	10	8.0	4	4.0	0	0	1168	6.7037823566549966	1038.0	0	0.0	1	0	25095	24200.0	1159487	0				87.0
Q1406	Microsoft Windows	Informatica	2003-02-27	7034.0	455	373.0	43758	42277.0	20	20.0	28	24.0	0	0	716	1.6362722245075185	716.0	1	1.0	2	0	18056	18056.0	1149815	0	Microsoft Windows	Microsoft Windows		107.0
Q5295	RAM	Informatica	2003-02-28	7033.0	455	473.0	14609	12940.0	1	0.0	5	5.0	0	0	615	4.209733725785474	527.0	1	1.0	0	0	1406	1910.0	1149229	0	RAM	RAM		80.0
Q584	Reno	Geografia	2004-05-26	6580.0	455	472.0	10794	10544.0	0	0.0	3	3.0	0	0	844	7.819158791921438	835.0	1	1.0	0	0	4239	4239.0	1150556	0	Rhine	Rhine		104.0
Q14378	Neoclassicismo	Letteratura italiana	2005-12-31	5996.0	453	466.0	20581	19565.0	8	5.0	10	12.0	0	5	2033	9.878042855060492	1050.0	0	0.0	2	0	5787	5787.0	1144585	0	Neoclassicism			62.0
Q5547	Antonio Canova	Storia dell'arte	2005-03-13	6289.0	452	461.0	56287	55977.0	12	12.0	16	16.0	0	10	926	1.6451400856325618	916.0	0	0.0	0	0	16668	16668.0	1142275	0	Antonio Canova	Antonio Canova	Autore:Antonio Canova	49.0
Q16424695	nan	nan	???		452	???	10330	???	1	???	1	???	0	???	1339	12.962245885769603	???	0	???	0	0	4444	???	1141620	0	Meiosis			68.0
Q16424695	nan	nan	???		452	???	10330	???	1	???	1	???	0	???	1339	12.962245885769603	???	0	???	0	0	4444	???	1141620	0	Meiosis			68.0
Q1286	Alpi	Geografia	2003-04-28	6974.0	452	469.0	63121	61832.0	42	41.0	40	39.0	0	24	3013	4.773371778013656	3020.0	2	2.0	0	0	17292	15878.0	1142783	0	Alps	Alpen - Alpes - Alpi		112.0
Q211	Lettonia	Geografia	2003-04-25	6977.0	452	431.0	51211	48430.0	33	30.0	14	14.0	0	8	2819	5.504676729608873	2150.0	0	0.0	0	0	6681	6681.0	1142918	0	Latvia	Latvija		148.0
Q11472	Carta	Tecnologia	2005-03-24	6278.0	451	473.0	49389	48617.0	15	15.0	15	15.0	0	5	287	0.5811010548907651	287.0	0	0.0	0	0	4640	4640.0	1140940	0	Paper	Paper		115.0
Q12562	Riforma protestante	Storia	2004-10-11	6442.0	451	473.0	87711	23998.0	99	4.0	28	2.0	0	7	3036	3.461367445360331	753.0	0	1.0	0	0	29533	29270.0	1138516	0	Reformation			92.0
Q8815	ASCII	Informatica	2003-12-04	6754.0	449	472.0	27311	26191.0	7	3.0	4	4.0	0	0	781	2.859653619420746	667.0	1	1.0	0	0	10179	10179.0	1135073	0	ASCII	ASCII		65.0
Q9621	Scheletro (anatomia umana)	Biologia	2006-12-02	5660.0	447	471.0	9845	9860.0	1	1.0	2	2.0	0	0	1396	14.179786693753174	1408.0	1	1.0	0	0	6782	6782.0	1128432	0	Human skeletons			68.0
Q747074	Comune (Italia)	Cittadinanza e costituzione	2003-10-04	6815.0	445	452.0	39887	37712.0	25	26.0	4	3.0	0	2	857	2.1485697094291374	843.0	0	1.0	0	0	15765	14749.0	1124759	0	Municipalities in Italy			45.0
Q39552	Pressione	Fisica	2004-01-07	6720.0	444	484.0	9028	9016.0	5	5.0	1	1.0	0	1	772	8.551174124944616	772.0	0	0.0	0	0	3231	3232.0	1122388	0	Pressure			83.0
Q1172506	Regolamento generale sulla protezione dei dati	Cittadinanza e costituzione	2016-05-01	2222.0	444	456.0	96113	72778.0	51	48.0	0	0.0	0	0	2350	2.445038652419548	2350.0	0	0.0	0	0	4440	4440.0	1121168	0	General Data Protection Regulation			47.0
Q19013759	nan	Diritto e Economia	2015-02-08	2670.0	442	490.0	26674	25517.0	35	32.0	1	1.0	0	-	877	3.2878458423933417	878.0	0	0.0	2	0	2134	2134.0	1118179	0				2.0
Q41509	Mole	Chimica	2003-12-18	6740.0	441	465.0	11356	11389.0	9	9.0	1	1.0	0	3	1774	15.62169778090877	1776.0	0	0.0	0	0	12932	12932.0	1113819	0				83.0
