id_wikidata	article	subject	first_edit	days	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	all_visits	VdQ	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource	linguistic_versions
Q41155	Eraclito	Filosofia	2004-03-10	6657	238	337	46097	45972	66	66	8	8	0	0	2022	4.386402586	2022	0	0	0	0	52978	52978	946886	0	Heraclitus		Autore:Eraclito	75
Q38433	Principi della dinamica	Fisica	2005-05-19	6222	125	356	34303	34286	9	9	3	3	0	0	1079	3.145497478	1079	0	0	0	3	7645	7645	947893	0	Newton's laws of motion			89
Q7791	Storia d'Italia	Letteratura italiana	2003-08-06	6874	301	326	282344	275238	104	101	89	85	0	0	6032	2.136400986	5543	0	0	0	0	123267	123267	941807	0	History of Italy			106
Q250	Tastiera (informatica)	Informatica	2004-07-17	6528	347	251	29274	28893	16	16	26	26	0	0	538	1.837808294	539	2	1	0	0	10023	10023	770447	0	Computer keyboards	Keyboard		97
Q128709	Viscosità	Fisica	2005-05-14	6227	215	404	39330	39444	13	13	8	8	0	0	2156	5.481820493	2264	0	0	0	0	9808	9808	1106707	0	Viscosity			70
Q203824	Guerra italo-turca	Storia	2005-12-12	6015	285	281	147009	146914	202	202	36	36	0	0	5454	3.70997694	5453	0	0	0	0	44269	43531	824832	0	Italo-Turkish War			54
Q48244	Mein Kampf	Storia	2005-03-26	6276	250	399	43687	43678	45	45	4	4	0	0	1348	3.085586101	1348	0	0	0	0	11226	11226	1109061	0	Mein Kampf			68
Q10925	Ordine alfabetico	Grammatica italiana	2002-12-01	7122	294	441	6905	6891	0	0	0	0	0	0	960	13.90296886	963	2	2	0	0	1668	1668	1229018	0				29
Q44272	Michel Foucault	Filosofia	2004-06-18	6557	223	287	43563	43566	17	16	2	2	0	0	2366	5.431214563	2016	0	0	3	0	4719	4719	812933	0	Michel Foucault			75
Q11398	Classificazione scientifica	Scienze	2005-04-10	6261	230	378	28169	28141	1	1	5	5	0	0	1644	5.836202918	1644	0	0	1	0	3529	3529	1044475	0	Taxonomy			74
Q51178	Dei sepolcri	Letteratura italiana	2006-11-21	5671	189	329	32584	32371	10	10	9	8	0	0	1947	5.975325313	1873	1	1	0	0	1871	1871	904946	0			Opera:Dei Sepolcri	4
Q2450161	Il barone rampante	Letteratura italiana	2006-01-29	5967	294	371	13797	12797	5	3	1	1	0	0	516	3.739943466	516	0	0	0	0	4062	3221	1052483	0				18
Q7264	Marxismo	Filosofia	2004-04-16	6620	196	331	38952	38157	6	6	3	3	0	0	706	1.812487164	706	1	1	0	0	8649	8649	915468	0	Marxism			98
Q1053313	Gerusalemme liberata	Letteratura italiana	2006-12-04	5658	245	312	72994	72805	21	21	17	17	0	0	2381	3.261911938	2382	0	0	0	0	1931	1931	881432	0	Gerusalemme liberata		Opera:Gerusalemme liberata	28
Q483639	Cloud computing	Informatica	2008-04-10	5165	201	377	20276	15795	11	11	3	3	0	0	861	4.246399684	1370	0	0	0	0	6523	6523	1032412	0	Cloud computing			69
Q188494	Caccia alle streghe	Storia	2004-09-09	6474	225	267	55528	55500	74	74	6	6	0	0	1958	3.52614897	1988	0	0	0	0	91316	91316	761670	0	Witch hunts			48
Q42934	Cubismo	Storia dell'arte	2004-07-19	6526	208	392	12165	9552	7	1	2	2	0	0	1967	16.16933827	1775	0	0	0	0	19051	19051	1077471	0	Cubism	Cubism		74
Q11474	Materie plastiche	Tecnologia	2004-02-23	6673	180	371	28631	27585	19	16	14	14	0	0	1159	4.048059795	1159	0	0	0	2	13101	7198	1006831	0	Plastics			101
Q175582	Piramidi egizie	Storia	2008-08-01	5052	263	360	171784	171211	295	295	64	64	0	0	1395	0.8120663158	824	0	0	0	0	3824	3824	1010951	0	Pyramids of Egypt			67
Q107342	Sillogismo	Filosofia	2005-05-04	6237	131	311	31619	31584	4	4	49	49	0	0	1612	5.098200449	1605	1	1	0	0	7645	7645	838439	0	Syllogisms			55
Q7950	Tettonica delle placche	Scienze della Terra	2005-02-19	6311	265	403	31286	31304	0	0	16	16	0	0	401	1.281723455	401	1	1	0	0	39522	39428	1123546	0	Plate tectonics	Tectonic plate		87
Q181264	Civiltà micenea	Storia	2005-01-16	6345	241	339	56136	57441	29	29	15	15	0	0	1825	3.251033205	2422	1	1	2	0	7040	7040	948783	0	Mycenaean civilization			60
Q80113	Espressionismo	Storia dell'arte	2005-01-28	6333	261	375	18611	18814	4	4	7	7	0	0	780	4.191069797	745	0	0	0	0	1144	1144	1060051	0	Expressionism	Expressionism		69
Q5432	Francisco Goya	Storia dell'arte	2007-07-15	5435	266	347	45847	45542	34	34	11	11	0	0	2951	6.43662617	2960	0	0	0	0	21337	21337	980203	0	Francisco de Goya y Lucientes	Francisco de Goya		102
Q83864	Ciclo mestruale	Biologia	2006-11-23	5669	157	577	33435	33353	20	20	3	3	0	0	3614	10.80903245	3614	0	0	1	0	4634	4634	1521309	0	Menstrual cycle	Menstrual cycle		60
Q11348	Funzione (matematica)	Matematica	2003-04-12	6990	174	372	20617	20622	7	7	1	1	0	0	658	3.191540961	658	0	0	0	0	17305	17305	1011618	0	Functions (mathematics)			89
Q62912	Sistema di riferimento cartesiano	Matematica	2006-04-02	5904	166	362	16262	16076	4	4	3	3	0	0	1766	10.85967286	1766	0	0	0	0	3237	2959	980482	0	Cartesian coordinates			67
Q134178	Civiltà minoica	Storia	2005-09-30	6088	226	308	101018	100600	73	72	19	19	0	0	1111	1.099803995	1047	0	0	38	0	3855	3871	866287	0	Minoan civilization			67
Q1307214	Forma di governo	Cittadinanza e costituzione	2004-03-14	6653	175	321	15739	15739	1	1	1	1	0	0	532	3.380138509	532	0	0	0	0	3577	3577	879486	0	Forms of government			64
Q1983009	Manifesto del Futurismo	Letteratura italiana	2004-02-29	6667	225	215	17288	17264	7	7	2	2	0	0	485	2.80541416	476	0	0	0	0	3754	3754	637844	0	Futurist Manifesti		I Manifesti del futurismo	22
Q181328	Equazione di Bernoulli	Fisica	2004-11-17	6405	225	373	11455	11455	5	5	4	4	0	0	621	5.421213444	621	1	1	0	0	1729	1729	1030782	0	Bernoulli's principle			60
Q201038	Età regia di Roma	Storia	2002-11-29	7124	157	217	37570	37512	77	77	8	8	0	0	260	0.6920415225	259	0	0	0	0	2123	2123	608568	0	Roman Kingdom			61
Q2142166	Paradosso di Achille e la tartaruga	Filosofia	2008-12-15	4916	157	252	7373	7095	5	5	1	1	0	0	251	3.404313034	251	0	0	0	0	1605	1367	698448	0				10
Q39552	Pressione	Fisica	2004-01-07	6720	124	444	9051	9028	5	5	1	1	0	0	794	8.772511325	772	0	0	0	0	3266	3231	1171196	0	Pressure			83
Q245992	Servizio sanitario nazionale (Italia)	Cittadinanza e costituzione	2007-01-23	5608	172	328	39817	38346	31	27	3	2	0	0	441	1.10756712	350	0	0	0	0	9466	9210	896254	0				4
Q55638	Settore terziario	Geografia	2006-04-25	5881	164	358	5140	5622	1	1	5	5	0	0	731	14.22178988	735	0	0	0	0	2830	2830	971258	0	Tertiary sector of the economy			42
Q7060553	Sistema muscolare	Biologia	2006-05-10	5866	135	310	6984	6984	0	0	3	3	0	0	700	10.02290951	700	1	1	0	0	205	205	837692	0	Muscles			54
Q37748	Cromosoma	Biologia	2003-07-29	6882	193	489	17768	17376	2	2	6	6	0	0	1789	10.06866276	1789	1	1	0	0	2780	2780	1312065	0	Chromosomes			91
Q51648	Grande Scisma	Storia	2006-01-02	5994	253	319	37036	35850	6	5	7	7	0	0	5215	14.08089427	5141	1	1	3	0	5303	5303	904793	0	East–West Schism			66
Q3823572	La pioggia nel pineto	Letteratura italiana	2009-02-03	4866	295	343	11203	11218	2	2	1	1	0	0	397	3.543693653	397	0	0	0	0	1688	1688	986270	0			Alcyone/La pioggia nel pineto	1
Q31929	Impero carolingio	Storia	2006-08-02	5782	224	295	48815	48716	12	12	11	10	0	0	3052	6.252176585	3047	1	1	2	0	1650	1650	831023	0	Maps of the Carolingian Empire			53
Q2979	Libertà	Cittadinanza e costituzione	2006-01-23	5973	108	273	30401	30545	41	41	11	11	0	0	1112	3.657774415	1112	0	0	0	0	6741	6467	733213	0	Liberty			74
Q927629	Sacra corona unita	Storia	2004-11-28	6394	341	322	57162	34148	83	40	0	0	0	0	1600	2.799062314	1516	0	0	0	0	5896	5896	946169	0				16
Q11358	Glucidi	Biologia	2003-08-16	6864	146	466	22755	22402	4	3	6	6	0	0	695	3.054273786	695	1	1	0	0	4347	4347	1234394	0	Carbohydrates			101
Q21199	Numero naturale	Matematica	2004-06-01	6574	222	327	17335	16534	3	2	3	3	0	0	778	4.488029997	778	1	1	0	0	3612	3612	909610	0	Natural numbers			106
Q3230	Atmosfera terrestre	Scienze della Terra	2006-10-06	5717	167	314	28361	28327	9	9	6	6	0	0	1035	3.649377667	1010	0	0	2	0	2914	2914	858251	0	Earth's atmosphere			99
Q8811	HTML	Informatica	2002-06-03	7303	198	320	35672	34244	23	23	6	6	0	0	1522	4.266651716	1522	0	0	0	0	13221	13221	886227	0	HTML	HTML		98
Q540978	Seconda guerra d'indipendenza italiana	Storia	2005-11-06	6051	279	272	63828	63105	94	93	35	38	0	0	2486	3.894842389	2655	0	0	0	0	14241	14241	797767	0	Second Italian War of Independence			42
Q1248722	Terza guerra d'indipendenza italiana	Storia	2005-11-06	6051	235	277	78542	78486	96	96	32	32	0	0	2818	3.587889282	2818	0	0	0	0	19141	19141	792606	0	Third Italian War of Independence		Categoria:Terza guerra di indipendenza italiana	23
Q19828	Anno bisestile	Storia	2003-07-15	6896	259	567	7416	7552	4	4	1	1	0	0	1278	17.23300971	1397	0	0	0	0	7232	7232	1531282	0	Leap years	Leap year		110
Q9649	Apparato digerente	Biologia	2006-12-19	5643	184	306	14863	14863	1	1	2	2	0	0	1631	10.9735585	1631	1	1	0	0	860	860	844223	0	Digestive system			96
Q232913	Beatrice Portinari	Letteratura italiana	2004-02-19	6677	243	207	16517	16333	4	5	4	3	0	0	76	0.4601319852	1	0	0	0	0	954	954	615064	0	Beatrice Portinari	Beatrice Portinari		27
Q7755	Costituzione	Diritto e Economia	2004-11-26	6396	129	322	20991	20961	5	5	0	0	0	0	942	4.487637559	943	2	2	0	0	11532	11532	864102	0	Constitutions			105
Q8901	Banca centrale europea	Diritto e Economia	2005-07-13	6167	179	288	49046	50241	34	33	0	0	0	0	2117	4.316356074	1983	1	1	0	1	71095	71095	797916	0	European Central Bank			71
Q81244	Karl Popper	Filosofia	2004-02-28	6668	203	303	48849	48989	31	31	11	11	0	0	268	0.5486294499	454	0	0	0	0	9079	8292	846151	0	Karl Popper			73
Q79896	Separazione dei poteri	Cittadinanza e costituzione	2005-07-11	6169	124	272	32109	32109	14	14	6	6	0	0	986	3.070790121	986	0	0	0	0	8652	8652	737602	0	Separation of powers			72
Q5681	Andrea Mantegna	Storia dell'arte	2004-04-30	6606	211	279	86052	84900	37	33	33	32	0	0	2168	2.51940687	2036	0	0	0	0	10089	9264	784547	0	Andrea Mantegna	Andrea Mantegna		55
Q29539	Densità	Fisica	2004-01-27	6700	174	500	12115	12099	9	9	3	3	0	0	3295	27.19768882	3296	0	0	0	0	7062	7062	1331836	0	Density			91
Q8886	Consiglio europeo	Cittadinanza e costituzione	2004-04-20	6616	230	287	30955	29989	20	17	43	39	0	0	1669	5.391697626	1577	0	0	0	0	34246	34246	816915	0	European Council			71
Q7270	Repubblica	Diritto e Economia	2005-02-25	6305	209	333	18869	18607	8	8	8	8	0	0	1680	8.903492501	1641	1	1	0	0	5897	5897	925214	0	Republic			118
Q82580	Attrito	Fisica	2004-06-15	6560	132	328	23214	23186	8	8	4	4	0	0	704	3.03265271	704	1	1	0	0	6446	6446	880984	0	Friction			72
Q667552	Macchia mediterranea	Geografia	2005-12-14	6013	170	328	12425	11722	0	0	35	34	0	0	376	3.026156942	1	0	0	0	0	5755	5755	894159	0	Maquis shrubland	Maquis shrubland		41
Q43216	Epicuro	Filosofia	2004-11-11	6411	198	314	49463	48600	74	73	6	7	0	0	1415	2.860724178	1388	0	0	0	0	11891	11891	870845	0	Epicurus	Epicurus	Autore:Epicuro	77
Q6235	Nazionalismo	Storia	2005-07-18	6162	194	304	29287	27569	10	10	2	2	0	0	347	1.184826032	415	0	0	1	0	8571	8571	844408	0	Nationalism			103
Q35942	Polinesia	Geografia	2006-12-01	5661	223	373	7764	7579	1	1	7	7	0	0	882	11.36012365	1103	1	1	0	0	5166	5166	1030363	0	Polynesia	Polynesia		91
Q131524	Imprenditore	Diritto e Economia	2005-06-08	6202	206	310	41570	41102	43	42	1	1	0	0	321	0.7721914842	454	0	0	0	0	9475	9475	864742	0	Entrepreneurs			59
Q11412	Interazione gravitazionale	Fisica	2004-05-24	6582	155	269	31638	31324	14	14	8	8	0	0	1361	4.301788988	1388	2	2	0	0	61022	61022	740850	0	Gravitation			111
Q465627	Sacco di Roma (1527)	Storia	2004-10-26	6427	251	289	40541	39532	23	23	65	66	0	0	5270	12.99918601	4609	0	0	2	0	10496	10496	828025	0	Sack of Rome (1527)			33
Q8043	Virgolette	Grammatica italiana	2006-06-03	5842	247	308	17506	17240	15	15	1	1	0	0	812	4.638409688	813	0	0	0	0	2543	2543	876595	0	Quotation marks	Quotation mark		67
Q169759	Dichiarazione dei diritti dell'uomo e del cittadino	Storia	2006-01-11	5985	180	226	8207	7850	2	2	1	1	0	0	1226	14.93846716	917	1	1	0	0	4775	4775	640549	0	Declaration of the Rights of Man and of the Citizen			65
Q42834	Impero romano d'Occidente	Storia	2004-02-20	6676	263	284	178804	178839	192	192	37	38	0	0	1761	0.9848772958	1763	0	0	0	0	47128	47128	819047	0	Western Roman Empire			70
Q93312	Modello OSI	Informatica	2004-03-13	6654	200	158	19439	19115	8	8	5	5	0	0	1300	6.68758681	1307	0	0	0	0	4447	4447	479158	0	OSI model			64
Q3909444	Posta elettronica certificata	Informatica	2007-01-20	5611	164	367	46116	45113	29	25	0	0	0	0	1007	2.183623905	780	1	4	2	0	61526	61526	991417	0				3
Q7391292	Aria	Scienze	2005-02-10	6320	159	406	23829	23813	12	12	7	7	0	0	1396	5.858407822	1396	0	0	0	0	11890	11829	1088281	0	Air			79
Q29548	Membrana cellulare	Biologia	2003-11-30	6758	145	322	35211	35163	1	1	12	12	0	0	2017	5.728323535	1969	0	0	0	0	2143	2143	869876	0	Cell membrane			75
Q23809	Numero atomico	Chimica	2003-07-03	6908	178	290	5523	5523	4	4	2	2	0	0	1230	22.27050516	1230	0	0	0	0	337	337	802627	0				100
Q128168	Controriforma	Storia	2005-11-12	6045	178	273	83130	81058	93	91	11	11	0	0	2330	2.802838927	1026	0	0	0	0	8976	7830	757726	0	Counter-Reformation			62
Q11336	Cuore (romanzo)	Letteratura italiana	2004-08-04	6510	255	319	40221	40207	23	23	4	4	0	0	696	1.730439323	696	1	2	1	0	8258	8258	905847	0	Cuore		Opera:Cuore	24
Q37562	Donatello	Storia dell'arte	2004-04-30	6606	253	348	65418	65803	11	11	29	29	0	0	1145	1.750282797	1146	1	1	0	0	2900	2434	979335	0	Donatello	Donatello		79
Q46825	Gotico	Storia dell'arte	2005-08-08	6141	224	318	27582	26125	8	8	20	11	0	0	2186	7.925458632	1836	0	0	0	0	928	928	890555	0	Gothic art	Gothic art		67
Q835520	Scuola siciliana	Letteratura italiana	2006-12-08	5654	185	271	29862	27391	20	20	3	2	0	0	1497	5.013060076	1359	1	1	0	1	13562	13562	754436	0	Sicilian School			18
Q23852	Corpo umano	Biologia	2006-11-29	5663	180	379	22488	22197	29	29	4	4	0	0	1044	4.642475987	1155	0	0	0	0	4492	3762	1028066	0	Human body			77
Q529146	Giuseppe Parini	Letteratura italiana	2006-01-02	5994	189	293	26483	24030	24	21	5	5	0	0	177	0.6683532832	177	0	0	0	0	4353	4353	812613	0	Giuseppe Parini	Giuseppe Parini	Autore:Giuseppe Parini	23
Q43922	Papa Leone XIII	Storia	2004-08-10	6504	377	261	65185	65931	41	43	30	30	0	0	1825	2.799723863	1829	0	0	0	0	9938	9938	805484	0	Leo XIII	Leo XIII	Autore:Papa Leone XIII	68
Q22645	Smartphone	Informatica	2005-09-05	6113	229	316	37943	34309	54	46	11	12	0	0	1465	3.86105474	1640	0	0	2	0	11033	11033	887497	0	Smartphones	Smartphone		90
Q42213	Lavoro (fisica)	Fisica	2003-12-22	6736	141	342	17769	17803	3	3	2	2	0	0	1531	8.616129214	1496	0	0	0	0	21816	21797	920656	0	Work (physics)			82
Q79460	Anticorpo	Biologia	2006-11-26	5666	128	336	45699	45714	15	15	10	10	0	0	3092	6.766012385	3079	0	0	0	0	7891	7891	899147	0	Antibodies			73
Q7187	Gene	Biologia	2004-11-09	6413	158	301	18670	18657	11	11	3	3	0	0	1130	6.052490627	1128	0	0	0	0	8670	8670	822716	0	Genes			93
Q824165	Patto di Londra	Storia	2005-06-28	6182	218	260	30845	31355	10	10	5	6	0	0	3179	10.30637056	3163	0	0	0	0	10610	10610	747940	0	Treaty of London (1915)		Trattato di Londra	42
Q190444	Terre rare	Chimica	2005-04-01	6270	293	182	27734	23518	24	20	3	3	0	0	586	2.112929978	590	0	0	0	0	96	96	572147	0	Rare earth elements			55
Q161064	Entalpia	Chimica	2004-02-18	6678	205	362	13345	13336	8	8	2	2	0	0	1900	14.23754215	1901	0	0	0	0	13034	11973	994909	0	Enthalpy			59
Q156733	Lanzichenecchi	Storia	2005-02-27	6303	232	272	17186	17012	4	3	6	6	0	0	876	5.097172117	876	0	0	0	0	198	198	777455	0	Landsknechts	Landsknecht		37
Q3258694	Leggi fascistissime	Storia	2006-05-26	5850	240	252	11266	11487	8	5	0	0	0	0	856	7.598082727	1192	1	1	0	0	6235	6235	732801	0				3
Q39572	Mitocondrio	Biologia	2003-08-14	6866	176	331	28626	29215	10	10	2	2	0	0	1137	3.971913645	1786	1	1	0	0	2771	2771	904132	0	Mitochondria	Mitochondrion		82
Q11423	Massa (fisica)	Fisica	2003-12-21	6737	146	326	63862	63845	34	34	9	9	0	0	4520	7.077761423	4623	0	0	0	0	61497	61476	879976	0	Mass (physical property)			110
Q42976	Rivoluzione d'ottobre	Storia	2004-07-27	6518	237	301	22832	23038	55	55	14	14	0	0	2871	12.5744569	2878	0	0	0	0	20410	20410	853645	0	October Revolution			84
Q43648	Idrocarburi	Chimica	2004-10-18	6435	186	313	15896	15666	9	8	16	16	0	0	439	2.761701057	439	0	0	0	0	9526	9526	865438	0	Hydrocarbons			86
Q128160	Crisi dei missili di Cuba	Storia	2004-03-22	6645	342	335	111217	46310	145	38	32	13	0	0	3732	3.355602111	3904	0	0	0	0	11819	11819	982699	0	Cuban Missile Crisis	Cuban Missile Crisis		74
Q182865	Guerra in Afghanistan (2001-2021)	Storia	2007-03-30	5542	354	93	117042	109438	139	123	37	37	0	0	9076	7.754481297	8835	1	1	46	1	48247	46685	374922	0	War in Afghanistan (2001–2021)	War in Afghanistan (2001–2021)		62
Q43702	Stato federale	Diritto e Economia	2009-01-02	4898	216	297	40033	39717	12	12	8	7	0	0	1010	2.522918592	899	2	2	2	0	1070	1070	836449	0	Federación			31
Q133132	Comune di Parigi	Storia	2005-04-17	6254	91	209	155598	155280	240	240	46	46	0	0	2532	1.627270273	2565	0	0	0	0	35808	35808	45984	0	Paris Commune	Commune de Paris		67
Q79913	Organizzazione non governativa	Cittadinanza e costituzione	2004-01-10	6717	236	338	15928	13698	5	2	1	1	0	0	1053	6.610999498	1064	0	0	0	0	17088	17088	945575	0	Non-governmental organizations			72
Q2225	Elettrone	Chimica	2003-10-03	6816	175	362	131500	131179	191	190	23	23	0	0	2286	1.738403042	2287	0	0	0	0	29516	13600	983262	0	Electrons			109
Q9353	John Locke	Filosofia	2004-02-19	6677	174	279	47211	47227	34	34	5	5	0	0	21	0.04448115905	24	0	0	0	0	8800	8800	772978	0	John Locke	John Locke	Autore:John Locke	99
Q19541	Motore di ricerca	Informatica	2004-08-01	6513	210	247	25268	24522	25	25	10	10	0	0	710	2.809878107	710	0	0	0	0	1577	1577	705958	0	Search engines			57
Q130796	Patto Molotov-Ribbentrop	Storia	2004-02-10	6686	237	286	42012	42276	29	28	6	6	0	0	1617	3.848900314	1614	0	0	1	0	20208	19480	822591	0	Molotov-Ribbentrop Pact	Molotov-Ribbentrop Pact		76
Q1496	Ferdinando Magellano	Storia	2005-01-20	6341	632	305	58060	58022	99	99	15	16	0	0	4541	7.821219428	4643	0	0	0	0	5442	5442	1011120	0	Ferdinand Magellan	Fernão de Magalhães	Autore:Ferdinando Magellano	105
Q105763	Saraceni	Storia	2005-06-15	6195	219	276	27660	27662	14	14	1	1	0	0	514	1.858279103	535	0	0	0	0	1814	1814	783773	0	Saracens			52
Q3557053	Vittoria mutilata	Storia	2008-01-01	5265	181	250	20350	20837	14	14	5	6	0	0	1278	6.28009828	1773	0	0	0	0	15587	15587	705896	0				8
Q41630	Psicoanalisi	Filosofia	2003-12-27	6731	171	297	89149	88935	63	63	5	5	0	0	4297	4.820020415	4297	0	0	8	0	20643	20643	819531	0	Psychoanalysis			79
Q177567	Amazzonia	Geografia	2006-11-28	5664	203	319	47290	46262	40	40	52	41	0	0	601	1.270881793	601	0	0	0	0	16842	16842	884769	0	Amazon Rainforest			73
Q2949884	Destra storica	Storia	2005-10-16	6072	237	233	21231	21150	14	14	1	1	0	0	3041	14.32339504	3141	0	0	0	0	1380	1380	681271	0				8
Q169324	Legame a idrogeno	Biologia	2005-05-31	6210	168	261	5501	5350	2	2	3	3	0	0	907	16.48791129	800	0	0	0	0	3916	3479	725024	0	Hydrogen bonding			63
Q1244890	Numero razionale	Matematica	2004-06-01	6574	124	346	21650	21703	6	6	2	2	0	0	2084	9.625866051	2129	0	0	0	0	2439	2439	921541	0	Rational numbers			89
Q49	America del Nord	Geografia	2003-01-07	7085	234	235	43395	43476	13	14	23	23	0	0	3684	8.489457311	3686	0	0	0	0	11526	11503	686146	0	North America	North America		140
Q93284	Marc Chagall	Storia dell'arte	2007-07-18	5432	245	406	33291	33202	12	11	6	6	0	0	3	0.009011444535	4	0	0	0	0	29501	29501	1124321	0	Marc Chagall	Марк Захарович Шагал		64
Q3907003	Pensiero e poetica di Giacomo Leopardi	Letteratura italiana	2010-04-18	4427	155	289	111925	104492	177	169	7	7	0	0	2660	2.376591468	1163	0	0	0	0	21095	20824	796964	0				1
Q192560	Sistema limbico	Biologia	2007-12-10	5287	184	279	20531	20518	17	17	7	7	0	0	2106	10.25765915	2097	0	0	0	0	1824	1148	778848	0	Limbic system			44
Q3718889	Ed è subito sera	Letteratura italiana	2008-05-15	5130	162	327	3976	3980	2	2	0	0	0	0	1008	25.35211268	1009	0	0	1	0	50	50	891038	0				1
Q76026	Guerre persiane	Storia	2005-11-12	6045	196	280	62565	62459	168	168	14	14	0	0	1234	1.972348757	1233	0	0	0	0	2537	2537	783225	0	Greco–Persian Wars			64
Q36422	Neolitico	Storia	2004-06-16	6559	232	348	57195	57157	29	29	15	15	0	0	1198	2.094588688	1195	0	0	0	0	5877	5877	967600	0	Neolithic			90
Q4489699	A Silvia	Letteratura italiana	2006-07-20	5795	176	271	13423	13082	7	7	2	3	0	0	427	3.181107055	424	0	0	0	0	33742	33742	756058	0				1
Q11197	Logaritmo	Matematica	2005-01-11	6350	167	392	22243	22308	1	1	3	3	0	0	1478	6.644787124	1478	0	0	0	0	529	529	1055905	0	Logarithm	Logarithm		83
Q19960681	Restaurazione	Storia	2005-08-24	6125	176	271	26970	26843	10	10	8	8	0	0	1365	5.061179088	1358	0	0	0	0	6566	6566	754143	0				6
Q47551	Tiziano Vecellio	Storia dell'arte	2007-09-09	5379	260	222	108493	108887	153	156	29	29	0	0	3165	2.9172389	3165	0	0	0	0	50143	50143	662591	0	Titian	Titian	Autore:Tiziano	73
Q159810	Economia	Diritto e Economia	2004-08-17	6497	189	326	35788	35590	10	10	13	13	0	0	2060	5.75611937	2055	0	0	1	0	83020	83020	897162	0	Economy			81
Q170153	Ziqqurat	Storia	2005-11-04	6053	200	281	8460	8458	2	2	7	7	0	0	2504	29.59810875	2504	0	0	0	0	3690	3690	785397	0	Ziggurats			61
Q80091	Integrale	Matematica	2004-09-04	6479	151	291	50121	50271	12	12	3	3	0	0	1057	2.108896471	1058	0	0	0	0	20203	20203	797277	0	Integration (mathematics)			77
Q11473	Termodinamica	Chimica	2003-08-22	6858	166	282	26520	26532	13	13	3	3	0	0	1793	6.760935143	1805	0	0	0	0	8428	8393	778586	0	Thermodynamics	Thermodynamics		89
Q192995	Vaccinazione	Scienze	2006-11-22	5670	30	184	43251	43384	52	52	8	9	0	0	3113	7.197521445	3113	1	1	0	0	24480	24480	476890	0	Vaccinations			74
Q103237	Australopithecus	Storia	2004-10-30	6423	214	241	18262	18583	13	13	5	5	0	0	1073	5.875588654	1388	0	0	0	0	15232	15232	693016	0	Australopithecus			69
Q391511	Biennio rosso in Italia	Storia	2005-12-16	6011	230	251	92010	91837	171	171	8	8	0	0	2103	2.285621128	2103	0	0	0	0	29408	29408	727118	0				17
Q1290	Blaise Pascal	Filosofia	2003-09-02	6847	223	285	50912	48503	40	35	9	9	0	0	1748	3.433375236	1681	0	0	0	0	41930	41930	807076	0	Blaise Pascal	Blaise Pascal	Autore:Blaise Pascal	100
Q182046	Leon Battista Alberti	Storia dell'arte	2004-10-16	6437	214	280	58643	57790	16	15	15	15	0	0	1526	2.602186109	1635	0	0	0	0	6609	6609	789430	0	Leon Battista Alberti	Leon Battista Alberti	Autore:Leon Battista Alberti	54
Q4724	Le Corbusier	Storia dell'arte	2005-11-18	6039	237	332	87237	86698	58	56	18	18	0	0	800	0.9170420808	823	0	0	0	0	30250	30250	932689	0	Le Corbusier	Le Corbusier		???
Q43054	Neurone	Biologia	2004-05-06	6600	146	353	15035	13254	3	1	3	5	0	0	397	2.640505487	578	1	0	0	0	7257	7257	948733	0	Neurons	Neuron		82
Q177692	Andrea Palladio	Storia dell'arte	2004-02-20	6676	262	308	45663	45343	26	26	19	19	0	0	991	2.170247246	991	0	0	0	0	24503	24503	879633	0	Andrea Palladio	Andrea Palladio	Autore:Andrea Palladio	63
Q82708	Chiesa anglicana	Storia	2004-10-06	6447	327	227	8987	8412	2	1	3	3	0	0	2987	33.23689774	2870	0	1	0	1	4295	4295	697851	0	Church of England			73
Q37571	Jackson Pollock	Storia dell'arte	2004-09-23	6460	204	352	29515	29037	16	15	5	5	0	0	58	0.196510249	58	0	0	0	0	17062	17062	969797	0	Jackson Pollock			78
Q3886794	Ossi di seppia	Letteratura italiana	2004-09-01	6482	173	215	18017	17938	3	3	1	1	0	0	126	0.6993395127	126	1	1	0	0	1210	1210	615356	0				2
Q82972	Storia della Cina	Storia	2004-07-02	6543	203	248	83203	79830	21	20	10	9	0	0	3246	3.901301636	3110	0	0	0	0	9221	9221	705705	0	History of China	History of China		13
Q5113	Aves	Scienze	2006-11-23	5669	228	263	58310	58454	22	22	49	48	0	0	2965	5.084891099	2884	4	4	0	0	16804	16385	754397	0	Aves	Aves		134
Q213457	Beat Generation	Letteratura italiana	2005-06-06	6204	183	268	34407	33972	30	30	6	7	0	0	263	0.7643793414	1332	1	1	0	0	4660	4660	748999	0	Beat Generation			49
Q7167	Colonialismo	Storia	2004-11-26	6396	171	275	50709	50789	10	10	3	3	0	0	1350	2.662249305	1350	1	1	2	0	10207	10207	762808	0	Colonialism			91
Q318	Galassia	Scienze della Terra	2003-11-05	6783	188	309	103804	103352	112	112	36	36	0	0	4004	3.857269469	4004	0	0	0	0	16135	15411	854879	0	Galaxies			113
